Label,Num Words in Subject,Num Words in Body,Avg Word Length in Body,free,now,click,here,buy,time,offer,the,to,ect,and,of,a,for,you,in,hou,on,this,is,i,enron,be,that,we,from,will,have,with,your,2000,com,at,are,s,it,please
0,2,41,3.8048780487804876,0,0,0,0,0,0,0,1,5,0,0,0,1,1,1,2,0,0,1,1,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,7,25,4.48,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,9,35,4.2,0,0,0,0,0,0,0,2,1,0,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,3,273,4.194139194139194,0,0,0,0,0,2,0,14,3,13,0,6,5,6,2,0,7,4,4,0,1,2,2,3,2,0,4,4,0,0,2,0,3,0,0,0,4
0,9,70,5.371428571428571,0,0,0,0,0,0,0,1,4,0,3,1,3,0,0,0,0,2,1,0,0,1,1,0,0,1,1,0,2,0,0,1,0,0,0,0,0
1,6,611,2.648117839607201,0,0,0,0,0,0,0,15,7,0,21,8,0,0,0,7,8,0,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
0,3,25,4.88,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,290,6.558620689655172,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0
1,5,72,4.569444444444445,0,0,1,1,0,0,0,1,2,0,3,0,1,3,0,1,0,1,0,1,0,0,1,0,2,0,0,0,1,1,0,0,0,2,0,0,0
0,6,701,4.132667617689016,0,0,0,0,0,0,0,21,14,2,8,4,3,10,6,2,1,7,4,9,4,9,7,6,3,9,0,4,4,0,0,1,1,6,8,2,1
0,8,155,3.5612903225806454,0,0,0,0,0,0,0,6,1,8,0,2,0,6,1,1,4,0,0,2,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,2,103,4.466019417475728,0,0,0,0,0,0,0,6,7,0,1,1,2,1,1,4,0,0,4,3,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
0,3,114,3.745614035087719,0,0,0,0,0,0,0,0,2,12,0,0,1,1,0,0,7,2,0,0,0,2,1,0,0,2,1,0,0,0,6,0,0,0,0,0,0
1,3,9,4.555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,6,35,5.485714285714286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,25,6.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,39,5.0256410256410255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,7,64,4.890625,0,0,0,1,1,0,0,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
0,2,47,3.9361702127659575,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,1,2,3,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,165,3.56969696969697,0,0,0,0,0,0,0,4,5,13,2,1,4,4,0,0,7,1,2,3,1,2,0,1,1,1,1,1,1,0,0,0,1,0,0,2,0
0,6,212,2.6037735849056602,0,0,0,0,0,0,0,5,5,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,5,162,4.203703703703703,0,0,0,0,0,1,0,6,10,0,2,6,3,1,3,6,0,3,2,0,5,2,1,3,2,0,5,0,3,4,3,0,1,0,0,0,0
0,5,74,4.013513513513513,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,1,0,1,0,0
0,5,371,4.105121293800539,0,0,0,0,0,0,0,8,10,22,5,0,3,4,6,4,12,5,1,3,3,5,1,2,0,1,0,2,3,1,9,0,1,1,1,2,0
0,2,137,4.218978102189781,0,1,0,0,0,0,0,0,4,0,0,2,2,1,2,0,0,4,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,2
0,6,257,3.700389105058366,0,1,0,1,0,0,0,12,12,5,3,0,0,6,1,1,3,4,0,9,3,2,4,2,1,2,1,0,0,1,2,0,1,1,2,1,0
1,6,70,5.228571428571429,0,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,1,0,0,1,0,0
1,6,115,4.434782608695652,0,0,0,0,0,0,0,3,1,0,6,0,1,2,2,1,0,1,0,5,0,0,0,2,1,0,1,0,2,0,0,0,1,0,0,2,0
0,6,39,4.282051282051282,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1,21,111,5.162162162162162,0,0,0,0,0,0,0,4,1,0,2,3,0,0,2,0,0,1,0,0,0,0,1,1,2,0,2,1,0,3,0,0,0,0,0,0,0
0,4,75,4.36,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,2,0,1,1
0,2,140,4.321428571428571,0,0,1,0,0,1,0,13,3,0,4,6,3,1,3,2,0,3,1,1,1,0,2,1,0,0,4,0,0,2,0,0,1,0,0,1,2
1,5,889,6.876265466816648,0,0,0,1,0,1,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
1,1,42,4.404761904761905,0,2,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,5,137,3.8905109489051095,0,0,0,0,0,1,0,1,1,0,1,2,4,1,0,0,0,0,4,3,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,2
0,9,5,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,5,4.6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,78,4.3076923076923075,0,0,0,0,0,0,0,4,2,0,0,1,1,1,3,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
0,3,147,4.238095238095238,0,0,0,0,0,0,0,3,5,8,4,0,1,1,2,3,4,0,2,2,2,3,0,2,0,0,0,1,1,0,2,0,3,1,1,0,1
0,3,393,5.847328244274809,0,0,0,0,0,0,0,4,30,0,3,1,0,1,0,2,0,0,0,0,0,2,1,0,2,0,1,0,1,0,0,0,0,1,0,0,1
0,6,57,3.6140350877192984,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1,4,115,3.8086956521739133,0,0,0,0,0,0,0,3,3,0,1,2,3,2,3,0,0,1,1,0,4,0,0,2,2,1,0,0,0,0,0,0,2,0,1,1,1
0,4,56,3.892857142857143,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,1,3,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
0,5,252,3.996031746031746,0,1,0,2,0,0,0,5,5,0,1,0,1,6,5,0,0,6,0,1,1,13,1,0,0,4,0,0,1,0,0,0,2,0,0,2,2
0,2,44,3.6363636363636362,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
0,6,9,3.888888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,363,4.261707988980716,0,0,0,0,0,0,0,8,3,12,5,1,1,1,0,3,6,3,1,0,0,4,4,0,1,2,2,1,0,0,0,0,1,1,0,0,1
1,3,239,4.866108786610878,0,0,0,0,0,1,0,12,5,0,9,4,2,4,0,4,0,5,2,7,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,5,1
1,3,42,5.261904761904762,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3,249,4.738955823293173,1,1,0,0,0,1,0,10,13,2,9,1,5,8,0,2,1,3,2,6,0,1,3,3,0,1,0,0,1,2,2,0,0,0,1,3,3
0,6,152,4.756578947368421,0,0,0,0,0,0,0,4,4,0,1,0,0,6,0,1,0,1,1,2,3,0,1,0,2,3,0,3,1,1,0,0,0,1,0,0,0
0,5,234,4.653846153846154,0,0,0,0,0,0,0,4,6,0,5,4,5,4,6,0,0,0,1,2,3,0,5,0,1,0,6,3,2,10,0,3,1,1,0,0,2
1,3,33,3.1515151515151514,1,0,0,1,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0
1,9,18,11.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,214,4.168224299065421,0,0,0,0,0,0,0,5,8,0,4,1,1,5,1,0,0,3,2,0,4,0,1,1,1,3,0,5,1,1,4,0,0,0,1,3,1
1,7,357,4.5210084033613445,2,0,1,0,0,0,0,8,8,0,10,2,6,7,4,5,0,2,7,2,0,0,3,0,1,1,0,2,4,3,0,5,0,3,4,0,1
0,7,15,3.1333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,47,4.297872340425532,1,0,0,1,0,0,0,1,2,0,1,0,0,0,3,0,0,1,2,1,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,1,3
0,6,549,5.24408014571949,0,0,0,0,0,0,0,25,18,0,31,15,1,2,0,22,0,3,3,2,0,17,3,3,8,2,14,3,5,0,0,1,0,5,6,2,1
0,2,81,3.6049382716049383,0,1,0,0,0,0,0,2,4,0,0,0,3,0,0,2,0,0,0,1,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0
0,4,26,4.538461538461538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,76,3.9078947368421053,0,0,0,0,0,0,0,0,2,0,1,2,1,2,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,1,1,1,1,1,0
0,4,75,3.48,0,0,0,0,0,0,0,0,5,3,0,0,0,0,2,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,1,3,0
0,7,102,4.833333333333333,0,0,0,0,0,0,0,5,2,0,3,1,4,1,1,0,0,2,2,1,3,1,1,2,2,0,1,3,0,0,0,0,1,2,0,1,0
1,4,559,4.864042933810376,0,0,0,1,0,1,0,24,14,0,20,20,9,5,6,13,0,0,11,7,0,0,3,3,3,1,0,2,6,0,0,1,1,5,2,0,2
0,4,407,4.27027027027027,0,0,0,0,0,0,0,20,11,11,5,6,2,2,1,3,7,6,7,5,2,5,6,1,2,5,0,3,4,0,1,0,6,0,3,2,1
1,9,78,3.8205128205128207,0,0,0,2,0,0,0,2,6,0,1,0,2,1,6,1,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,4,0
0,4,89,3.752808988764045,0,0,0,1,0,0,0,1,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0
0,5,160,4.6,0,0,1,0,0,0,0,12,6,0,2,2,2,1,8,1,0,2,3,1,0,0,0,1,1,4,1,6,0,1,0,0,1,1,0,0,2
0,9,30,3.7333333333333334,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,4,173,3.7283236994219653,0,1,0,0,0,0,0,9,10,0,3,3,4,1,6,6,0,4,1,1,7,0,3,0,2,1,4,4,1,1,0,0,0,2,0,0,1
0,4,131,4.198473282442748,0,0,0,0,0,0,0,8,8,0,0,0,0,5,6,1,0,1,1,1,0,0,0,1,4,2,1,1,1,3,0,0,0,2,0,2,2
0,14,23,4.695652173913044,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
0,4,113,4.132743362831858,0,0,0,0,0,0,0,4,1,0,0,3,3,1,3,0,0,2,2,2,2,3,1,1,0,0,2,0,0,1,3,1,1,0,0,0,0
0,4,211,3.8578199052132702,0,0,0,0,0,1,0,5,9,20,2,1,1,1,2,1,9,2,2,4,0,0,3,1,2,1,0,0,0,0,3,0,0,1,0,1,0
0,7,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,337,6.679525222551929,0,0,0,2,0,0,0,0,3,0,0,0,2,1,4,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
0,7,29,3.8275862068965516,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,3,92,4.543478260869565,0,0,0,0,0,1,0,4,3,0,1,0,0,1,1,1,0,2,4,0,3,0,1,3,0,0,0,1,1,0,0,0,1,1,0,1,0
0,7,117,4.0085470085470085,0,0,0,0,0,0,0,0,3,1,0,0,3,1,1,0,1,1,1,1,0,3,1,0,0,2,1,1,0,0,4,3,1,0,0,0,0
0,3,9,5.888888888888889,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4,278,4.079136690647482,0,0,0,0,0,1,0,2,15,10,5,1,1,7,2,1,6,7,2,1,2,4,0,0,7,1,1,6,0,1,4,0,1,3,1,1,1
0,3,48,3.625,0,0,0,0,1,0,0,3,1,0,0,0,2,2,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,2,0
0,5,22,4.2272727272727275,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,9,203,2.876847290640394,0,0,0,0,0,0,0,4,6,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,7,167,4.167664670658683,0,0,0,0,0,0,0,6,9,0,1,1,1,2,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,2,0,1
1,7,193,3.8963730569948187,1,0,0,1,0,0,0,3,10,0,5,2,5,2,4,2,0,2,2,3,6,0,4,1,2,1,1,2,1,3,0,2,1,0,0,1,1
1,6,93,4.494623655913978,1,0,0,1,0,0,0,1,4,0,1,4,0,1,4,2,0,0,1,2,0,0,0,2,2,0,0,1,0,2,0,0,1,2,0,0,1
0,4,32,3.90625,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8,227,3.7180616740088106,0,0,0,1,0,0,0,3,7,11,1,1,2,1,3,3,6,1,5,3,4,4,2,0,0,3,1,0,2,0,0,0,2,0,5,0,0
1,8,64,5.3125,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,7,531,4.480225988700565,0,2,0,2,0,1,0,23,13,0,12,5,9,10,10,5,0,3,3,2,7,0,3,9,1,3,1,0,2,1,0,0,1,1,7,5,0
0,6,19,4.2105263157894735,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,8,58,3.8620689655172415,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
0,7,299,4.120401337792642,0,0,0,0,0,0,0,9,15,5,2,1,1,3,1,8,2,2,3,7,4,12,8,3,1,4,3,0,0,2,4,5,0,0,1,4,4
0,5,43,4.186046511627907,0,0,0,0,0,0,0,1,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,312,4.352564102564102,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,3,0,1
0,3,91,4.549450549450549,0,0,0,1,0,0,0,3,1,0,0,1,0,3,4,0,0,1,1,1,0,1,0,1,0,0,0,1,3,4,0,1,0,0,0,0,2
1,3,56,4.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
0,5,281,3.7330960854092528,0,0,0,0,0,0,0,8,9,2,6,2,3,9,2,0,1,1,0,2,3,1,2,1,13,3,0,7,0,0,4,0,4,2,0,0,0
1,16,54,4.611111111111111,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
0,5,242,4.512396694214876,0,0,0,0,0,0,0,8,7,0,4,2,2,5,9,6,0,4,1,0,7,1,0,3,1,3,1,3,2,0,0,0,0,1,0,0,2
1,6,293,4.235494880546075,0,1,0,0,0,1,0,10,11,0,6,5,10,1,4,4,0,2,1,11,3,0,5,1,1,1,1,1,1,0,0,0,1,1,0,0,0
0,3,131,4.4961832061068705,0,0,0,0,0,0,0,0,3,5,0,0,0,3,1,0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2
0,11,63,3.888888888888889,0,0,0,0,0,0,0,3,1,0,2,0,0,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,4,1247,4.972734562951082,0,2,0,1,0,5,0,60,26,0,37,39,12,5,9,19,0,6,21,17,3,0,12,10,7,8,4,4,6,0,0,1,7,8,4,4,2
1,4,13,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,4,134,5.1940298507462686,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,6,9,4.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,278,4.075539568345324,0,0,0,0,0,0,2,10,8,0,1,9,6,12,4,2,0,1,3,0,2,4,0,0,0,1,0,0,2,3,1,1,7,0,0,0,1
0,2,2,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1280,4.925,2,0,1,2,2,3,0,65,33,0,33,46,18,16,3,33,0,6,12,23,0,0,10,8,4,4,5,4,9,0,0,0,7,6,2,5,0
1,8,152,4.243421052631579,0,0,0,1,0,1,0,1,8,0,6,2,4,1,4,0,0,0,3,2,0,0,3,1,2,2,2,0,1,3,0,1,1,0,0,1,0
1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,122,4.065573770491803,0,2,0,0,0,0,0,1,1,0,5,0,3,0,2,4,0,0,3,0,10,0,0,1,0,0,1,1,2,0,0,2,0,0,0,2,0
0,2,263,4.768060836501901,0,1,0,0,0,2,0,14,13,0,6,4,3,6,4,2,0,0,6,1,0,2,1,0,1,0,0,3,4,4,0,0,2,1,2,1,6
0,4,178,3.9831460674157304,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,186,3.7580645161290325,0,0,0,1,0,0,0,4,3,0,0,0,6,1,0,0,0,0,1,0,2,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0
0,2,16,4.0625,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,7,138,4.695652173913044,0,0,0,0,0,1,0,1,0,0,1,1,1,2,0,0,0,0,3,3,0,0,1,0,1,0,0,1,0,2,0,3,1,0,0,2,0
0,2,86,3.7325581395348837,0,0,0,0,0,1,0,1,3,0,0,4,4,0,2,1,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3,4,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,53,4.0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
0,3,92,3.902173913043478,0,0,0,0,0,0,0,2,3,2,2,2,1,1,1,0,1,0,1,2,0,2,0,1,3,1,0,0,0,0,1,0,0,0,0,3,2
0,6,640,4.3296875,0,0,0,0,0,0,0,14,10,18,7,4,3,4,2,3,10,7,2,2,1,9,5,0,4,7,2,1,2,0,0,0,2,6,4,1,1
0,2,4,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6,35,3.7142857142857144,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,7,19,4.368421052631579,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,98,4.030612244897959,0,0,0,0,0,0,0,5,3,0,3,1,0,1,0,3,0,1,2,4,2,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,1
0,3,332,3.9397590361445785,0,0,0,0,0,0,0,7,7,19,3,3,11,6,3,5,10,8,1,3,2,7,4,2,0,2,0,1,0,0,4,0,3,1,0,2,2
0,7,446,3.991031390134529,0,1,0,0,0,1,0,19,8,30,8,4,8,2,3,6,16,6,6,10,5,7,0,3,5,3,2,5,3,0,9,0,2,0,3,2,3
0,4,55,4.6,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2,6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,7,4,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,90,4.433333333333334,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,1,0,0
0,4,62,3.5,0,0,0,0,0,0,0,1,0,0,1,1,2,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
0,3,93,4.634408602150538,0,0,0,0,0,0,0,5,7,0,2,3,0,2,3,0,0,1,0,0,0,0,1,0,0,0,2,3,0,0,0,0,1,3,2,0,2
1,8,56,4.535714285714286,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,5,38,4.7631578947368425,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,47,3.6808510638297873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1,3,41,4.975609756097561,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,289,4.709342560553633,2,0,1,0,0,0,0,7,7,0,6,2,2,7,3,5,0,2,6,2,0,0,3,0,1,1,0,2,3,4,0,6,0,1,4,0,2
0,3,90,4.4,0,0,0,0,0,0,0,1,2,6,2,0,0,2,1,0,3,1,1,0,1,4,1,3,0,0,0,1,1,0,2,0,1,0,0,0,0
0,5,342,4.646198830409356,0,0,1,0,0,0,0,17,7,0,13,2,3,3,9,2,0,4,0,3,0,3,0,2,0,5,1,5,2,9,0,2,2,2,0,3,2
1,14,53,4.169811320754717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,164,6.701219512195122,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,6,69,4.521739130434782,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
0,8,35,3.8,0,0,0,0,0,0,0,3,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,3,199,4.28643216080402,0,0,0,0,0,0,0,12,7,0,4,1,2,3,0,3,0,2,0,0,0,0,0,4,2,2,0,1,1,0,0,0,4,0,2,1,0
0,12,83,4.180722891566265,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,0,0,0,0
0,7,202,4.03960396039604,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,0,1,0,0,0,3,4,0,0,2,4,0,0,0,0,3,0,0,0,0,0
0,9,494,4.712550607287449,0,0,0,0,0,0,0,12,14,35,9,9,9,7,6,6,17,3,4,0,6,1,8,6,1,3,7,7,3,8,3,0,1,2,2,0,5
0,3,125,3.928,0,0,0,0,0,0,0,4,8,3,2,2,1,0,2,1,1,2,3,2,3,2,2,0,2,0,0,2,0,0,1,0,0,0,0,1,0
1,9,5,4.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
